SEQNO,Sex,Age,Education,Income
2021230850,0,12,5,7
2021230851,0,12,5,7
2021230852,0,13,5,5
2021230853,0,9,5,5
2021230854,0,13,5,5
2021230855,0,12,6,6
2021230857,1,12,4,5
2021230859,0,5,6,6
2021230861,0,13,4,8
2021230862,1,4,5,7
2021230863,1,9,5,3
2021230864,0,12,5,6
2021230865,0,12,6,7
2021230866,0,8,4,4
2021230867,0,10,4,7
2021230868,0,8,6,7
2021230870,0,11,6,7
2021230871,1,4,6,7
2021230872,0,10,6,8
2021230873,1,10,3,5
2021230874,1,6,6,8
2021230875,1,12,6,6
2021230876,1,9,6,8
2021230877,0,7,4,2
2021230878,1,13,4,7
2021230879,0,12,4,4
2021230880,1,12,4,5
2021230881,1,4,5,8
2021230882,0,2,5,7
2021230883,1,10,6,4
2021230884,0,6,3,5
2021230885,0,2,4,6
2021230886,1,3,5,7
2021230887,0,3,4,5
2021230890,1,5,6,7
2021230891,0,3,5,6
2021230894,1,9,3,2
2021230895,1,11,4,6
2021230897,0,4,6,8
2021230898,1,1,4,3
2021230899,0,11,6,7
2021230900,1,9,5,8
2021230902,0,11,5,3
2021230904,1,6,5,8
2021230906,0,8,6,8
2021230907,0,7,6,7
2021230908,1,8,4,6
2021230909,1,10,6,8
2021230910,1,3,6,8
2021230911,1,4,5,7
2021230913,1,3,6,6
2021230914,1,1,6,8
2021230915,0,2,6,8
2021230919,1,9,5,8
2021230920,0,2,6,7
2021230921,1,10,5,2
2021230923,1,12,4,3
2021230924,1,9,5,4
2021230925,1,2,5,8
2021230926,0,3,5,8
2021230927,0,12,6,5
2021230930,1,9,6,5
2021230931,0,9,6,8
2021230932,1,12,5,7
2021230933,1,11,6,8
2021230934,0,10,6,8
2021230935,0,13,5,5
2021230936,1,6,4,5
2021230937,1,9,6,4
2021230938,0,7,6,7
2021230939,1,10,6,6
2021230940,0,3,4,5
2021230943,1,5,5,7
2021230944,1,4,5,8
2021230945,0,13,5,7
2021230946,0,13,4,3
2021230948,0,3,5,8
2021230949,1,7,4,5
2021230954,0,10,6,7
2021230955,0,9,6,6
2021230956,1,7,5,2
2021230957,0,7,6,5
2021230958,0,8,5,8
2021230960,1,8,6,8
2021230961,0,9,4,7
2021230962,1,5,6,6
2021230963,1,2,5,7
2021230964,0,13,4,3
2021230965,1,5,6,7
2021230966,0,11,4,7
2021230967,1,11,5,6
2021230968,1,2,4,5
2021230969,1,10,5,3
2021230970,0,5,4,2
2021230972,0,5,5,8
2021230973,0,13,5,3
2021230974,0,6,6,6
2021230975,0,4,5,6
2021230976,1,11,6,5
2021230977,0,8,5,8
2021230978,1,2,6,4
2021230979,0,10,6,8
2021230980,1,4,6,2
2021230981,0,5,5,8
2021230982,1,5,6,6
2021230984,1,3,5,7
2021230985,0,7,5,6
2021230986,1,6,5,3
2021230987,0,8,5,8
2021230988,0,12,6,6
2021230989,0,4,6,7
2021230990,1,13,5,6
2021230991,0,2,4,6
2021230992,1,10,6,7
2021230993,0,9,5,5
2021230995,0,7,3,3
2021230996,0,7,5,6
2021230997,0,12,6,5
2021230999,0,10,6,8
2021231000,0,4,4,5
2021231001,0,9,4,2
2021231004,0,5,5,8
2021231005,1,3,4,6
2021231007,0,11,4,4
2021231008,1,10,5,5
2021231009,0,9,6,5
2021231010,1,12,6,8
2021231012,1,7,6,6
2021231014,1,7,5,6
2021231017,0,9,6,4
2021231018,0,11,4,6
2021231019,0,7,5,3
2021231020,0,8,5,8
2021231021,0,12,6,8
2021231022,0,6,5,8
2021231023,1,12,4,7
2021231024,1,4,5,7
2021231025,1,6,6,4
2021231026,1,7,5,5
2021231027,0,3,4,7
2021231028,1,8,6,7
2021231029,0,12,5,7
2021231031,1,9,5,5
2021231033,1,10,4,4
2021231034,1,10,4,4
2021231035,0,6,5,7
2021231036,0,1,5,7
2021231037,0,7,5,8
2021231038,1,9,4,7
2021231040,0,8,5,5
2021231041,0,13,5,7
2021231043,0,11,5,5
2021231044,0,1,5,6
2021231045,1,13,6,5
2021231046,0,3,4,5
2021231047,0,11,6,4
2021231048,1,6,5,7
2021231049,1,5,5,5
2021231050,1,9,5,7
2021231051,1,10,4,5
2021231053,0,9,5,5
2021231054,0,11,5,7
2021231055,1,7,6,8
2021231056,1,10,6,6
2021231057,0,6,5,6
2021231058,0,4,4,6
2021231059,1,10,5,7
2021231060,1,11,5,7
2021231061,1,12,5,7
2021231062,1,2,4,6
2021231063,0,11,5,5
2021231065,0,13,5,5
2021231066,1,5,5,8
2021231067,0,12,5,6
2021231068,1,13,4,8
2021231069,1,12,6,7
2021231071,1,13,6,8
2021231072,0,13,5,5
2021231073,0,6,4,7
2021231074,1,11,4,6
2021231075,1,12,5,5
2021231076,1,4,5,7
2021231077,1,7,4,8
2021231078,1,1,3,6
2021231080,0,3,5,5
2021231082,1,9,4,5
2021231083,1,6,5,6
2021231084,1,8,6,8
2021231085,1,12,4,6
2021231086,1,8,4,4
2021231087,1,9,6,4
2021231089,1,3,4,5
2021231091,0,7,5,5
2021231092,0,13,4,5
2021231093,0,2,6,6
2021231096,1,10,4,5
2021231097,0,13,5,7
2021231098,0,12,6,6
2021231099,1,7,6,8
2021231100,1,10,4,6
2021231101,1,11,6,8
2021231102,0,8,5,5
2021231104,1,12,5,5
2021231105,1,10,6,8
2021231107,0,9,5,3
2021231108,1,10,6,7
2021231110,1,4,4,7
2021231112,1,12,5,6
2021231113,1,9,6,8
2021231114,1,7,4,8
2021231115,0,9,5,7
2021231116,0,9,6,5
2021231117,0,5,6,7
2021231118,0,4,6,8
2021231119,0,7,5,7
2021231120,1,2,6,8
2021231121,1,10,5,7
2021231122,1,11,6,5
2021231123,1,6,6,8
2021231124,0,6,5,3
2021231125,0,8,6,6
2021231126,1,8,5,7
2021231127,1,11,6,7
2021231128,0,11,5,7
2021231129,0,12,5,5
2021231130,0,6,6,8
2021231131,0,10,5,2
2021231132,0,8,4,5
2021231133,1,5,6,7
2021231136,0,5,6,5
2021231139,0,10,4,7
2021231140,0,8,5,7
2021231141,0,9,4,8
2021231142,1,12,5,5
2021231143,1,5,4,8
2021231145,1,8,6,8
2021231146,0,10,4,4
2021231148,1,13,6,8
2021231149,1,11,5,8
2021231150,1,5,5,7
2021231151,1,5,6,7
2021231153,0,7,5,7
2021231155,0,9,5,7
2021231157,0,4,6,7
2021231158,1,11,5,5
2021231159,1,10,4,6
2021231160,0,8,6,5
2021231161,0,11,5,2
2021231162,1,5,6,8
2021231163,1,6,5,8
2021231164,1,9,6,7
2021231165,0,9,4,6
2021231166,0,11,5,4
2021231167,0,10,5,8
2021231169,1,6,5,6
2021231170,1,8,4,5
2021231171,1,9,5,5
2021231172,0,12,6,6
2021231174,0,10,5,6
2021231176,0,8,5,7
2021231177,0,13,4,5
2021231178,1,4,4,5
2021231179,0,3,5,8
2021231180,0,3,3,4
2021231181,0,8,5,7
2021231182,0,10,5,4
2021231184,1,8,4,8
2021231185,0,10,5,8
2021231187,0,8,5,4
2021231190,1,3,3,8
2021231193,1,8,4,7
2021231194,0,11,6,5
2021231195,1,6,4,7
2021231196,1,10,6,7
2021231197,0,6,6,6
2021231198,1,12,5,5
2021231201,1,2,5,6
2021231202,1,5,6,7
2021231206,0,1,5,7
2021231207,1,8,4,3
2021231208,1,8,6,8
2021231209,1,11,6,6
2021231211,0,9,4,7
2021231214,1,3,4,8
2021231215,0,12,5,5
2021231218,0,1,6,1
2021231219,1,10,6,6
2021231220,0,3,4,4
2021231222,0,11,5,5
2021231223,0,12,6,3
2021231224,0,9,6,8
2021231225,1,9,5,4
2021231226,0,13,6,6
2021231227,1,4,6,6
2021231228,0,10,5,8
2021231230,1,7,4,6
2021231233,0,12,3,5
2021231234,1,12,5,7
2021231235,1,10,6,7
2021231236,0,4,4,1
2021231238,0,5,6,4
2021231239,1,13,5,5
2021231240,0,10,6,8
2021231241,0,9,6,7
2021231242,1,5,5,7
2021231244,0,9,4,5
2021231245,0,12,6,7
2021231247,1,6,4,8
2021231249,1,4,4,7
2021231251,0,13,5,7
2021231252,1,4,4,6
2021231253,1,10,4,7
2021231254,1,8,6,8
2021231255,0,9,5,3
2021231256,0,10,6,6
2021231258,0,1,4,3
2021231261,0,9,4,6
2021231263,0,3,4,4
2021231264,0,9,5,5
2021231265,1,5,4,5
2021231267,1,8,6,8
2021231268,1,8,5,6
2021231269,0,11,5,7
2021231270,1,7,6,6
2021231271,0,3,4,2
2021231272,0,11,5,7
2021231273,0,8,4,7
2021231275,0,10,6,8
2021231276,1,3,5,7
2021231278,0,10,4,6
2021231280,0,6,5,6
2021231281,0,6,5,3
2021231282,1,12,6,8
2021231283,0,13,6,7
2021231284,0,4,6,7
2021231285,0,1,4,8
2021231286,0,11,6,7
2021231287,0,4,5,7
2021231288,1,12,5,3
2021231289,1,6,6,7
2021231290,0,9,5,8
2021231291,0,10,5,7
2021231292,0,11,4,4
2021231293,0,5,5,6
2021231294,1,11,6,3
2021231295,1,2,4,6
2021231296,0,8,4,6
2021231297,0,3,4,5
2021231298,0,6,5,6
2021231299,0,9,6,6
2021231300,1,11,4,8
2021231301,0,12,5,7
2021231302,1,8,6,8
2021231303,1,4,6,7
2021231304,1,11,6,8
2021231305,1,5,4,7
2021231306,0,11,6,7
2021231307,1,6,5,8
2021231308,1,10,6,8
2021231309,0,8,6,5
2021231310,0,4,6,7
2021231311,1,13,6,8
2021231312,1,10,6,6
2021231313,1,9,5,2
2021231314,1,11,3,4
2021231315,0,7,6,7
2021231316,0,12,6,4
2021231317,0,5,6,8
2021231319,1,2,3,7
2021231320,0,8,2,1
2021231323,0,8,6,8
2021231324,1,6,5,7
2021231326,0,5,6,8
2021231329,1,8,4,6
2021231331,1,12,4,7
2021231332,0,12,5,5
2021231333,0,8,6,7
2021231334,1,9,4,7
2021231335,1,11,6,6
2021231336,1,11,4,4
2021231338,0,7,4,7
2021231339,1,4,5,7
2021231344,0,6,5,7
2021231345,1,8,6,6
2021231346,1,5,6,8
2021231347,0,5,6,5
2021231349,0,6,5,3
2021231351,1,4,4,8
2021231352,0,5,6,8
2021231353,1,9,6,8
2021231354,1,4,6,8
2021231356,0,7,5,8
2021231357,0,7,5,5
2021231358,0,10,5,5
2021231359,1,3,6,8
2021231360,1,7,6,7
2021231361,0,11,5,5
2021231362,0,2,4,6
2021231363,1,10,5,5
2021231364,1,13,6,6
2021231365,0,13,5,8
2021231366,1,4,6,7
2021231367,1,7,4,8
2021231368,0,4,5,5
2021231370,0,12,5,5
2021231373,1,11,2,4
2021231374,0,5,6,7
2021231375,0,1,6,2
2021231376,0,11,4,5
2021231377,0,8,4,5
2021231379,1,10,6,8
2021231380,0,6,5,8
2021231381,0,9,6,5
2021231382,0,11,5,8
2021231384,0,6,4,7
2021231387,0,7,5,7
2021231388,0,8,5,6
2021231389,0,11,5,7
2021231391,1,4,5,6
2021231392,0,9,6,7
2021231393,0,11,5,6
2021231394,1,6,5,6
2021231395,0,2,5,5
2021231397,1,1,4,6
2021231399,0,10,5,7
2021231400,0,12,4,5
2021231401,0,12,6,6
2021231404,0,9,5,1
2021231405,0,7,6,7
2021231406,0,3,6,6
2021231408,1,5,4,8
2021231409,0,6,4,8
2021231410,1,5,5,7
2021231412,1,5,5,8
2021231413,1,7,6,8
2021231414,0,7,6,7
2021231415,0,4,5,7
2021231416,0,6,4,4
2021231417,1,12,6,7
2021231419,0,13,6,5
2021231421,1,11,6,8
2021231423,0,3,4,6
2021231424,0,10,6,8
2021231428,0,11,6,8
2021231430,1,3,5,8
2021231431,1,11,2,6
2021231432,0,8,6,4
2021231433,1,5,5,6
2021231434,1,10,5,3
2021231436,0,8,5,5
2021231438,1,11,6,7
2021231439,1,9,6,7
2021231440,1,9,5,7
2021231442,0,2,5,6
2021231445,0,11,4,5
2021231446,0,4,4,5
2021231448,1,1,5,6
2021231449,0,10,5,5
2021231450,1,11,6,8
2021231451,1,8,4,8
2021231452,0,3,5,7
2021231453,0,10,6,6
2021231454,1,8,4,8
2021231455,1,5,4,8
2021231457,1,13,5,1
2021231458,1,8,4,8
2021231459,1,12,6,5
2021231460,1,10,5,8
2021231461,1,2,5,8
2021231462,1,6,4,1
2021231464,1,4,5,8
2021231465,0,10,4,4
2021231466,1,3,5,6
2021231467,1,7,5,6
2021231468,1,11,6,7
2021231471,0,10,6,5
2021231475,0,10,6,8
2021231477,0,4,4,5
2021231478,0,10,5,6
2021231480,0,9,6,7
2021231481,0,7,4,8
2021231482,0,13,5,5
2021231483,0,5,4,8
2021231487,1,8,4,6
2021231488,0,7,6,8
2021231489,0,11,5,5
2021231490,0,7,4,6
2021231491,0,12,4,5
2021231492,1,3,6,6
2021231493,1,8,5,7
2021231496,1,8,4,8
2021231500,1,4,5,8
2021231501,0,7,6,6
2021231503,1,2,5,6
2021231504,1,5,4,6
2021231508,0,7,4,8
2021231510,0,3,6,8
2021231511,1,13,6,7
2021231513,0,3,6,8
2021231514,0,9,4,7
2021231515,1,7,4,7
2021231516,1,5,4,7
2021231517,1,4,6,6
2021231518,0,11,4,3
2021231519,0,9,5,8
2021231520,0,8,6,8
2021231521,0,7,6,7
2021231523,1,10,4,8
2021231524,0,9,5,8
2021231526,1,5,4,8
2021231528,0,8,5,8
2021231529,1,11,6,8
2021231530,1,8,6,8
2021231531,0,3,5,7
2021231532,0,13,6,4
2021231534,0,7,6,8
2021231535,0,9,6,5
2021231538,0,9,6,5
2021231539,0,11,6,5
2021231540,0,7,4,4
2021231541,1,9,4,8
2021231543,0,11,6,7
2021231544,0,9,6,7
2021231546,1,4,6,7
2021231548,0,2,6,6
2021231549,0,5,2,5
2021231550,0,9,3,3
2021231551,0,10,5,4
2021231552,1,7,4,7
2021231553,0,5,5,7
2021231554,1,10,5,5
2021231555,0,12,5,3
2021231557,1,5,5,6
2021231559,0,6,6,6
2021231560,1,7,3,5
2021231561,0,10,5,7
2021231562,0,7,6,8
2021231563,1,9,6,6
2021231566,0,4,6,6
2021231569,1,11,6,7
2021231570,0,11,5,4
2021231574,0,11,6,7
2021231576,1,7,6,7
2021231577,1,6,5,3
2021231578,1,12,5,6
2021231579,0,2,5,5
2021231580,0,11,6,2
2021231582,0,9,6,4
2021231583,0,6,6,5
2021231584,1,12,6,8
2021231585,1,9,5,8
2021231586,0,6,5,2
2021231587,1,9,4,6
2021231589,0,8,6,8
2021231590,0,5,5,6
2021231591,0,11,5,6
2021231592,1,10,5,3
2021231593,1,5,6,8
2021231594,0,12,6,5
2021231595,0,3,5,1
2021231596,1,7,4,6
2021231597,0,7,3,5
2021231599,0,10,6,7
2021231600,0,4,6,8
2021231603,0,4,6,8
2021231604,0,10,2,5
2021231605,1,9,5,8
2021231606,1,7,6,5
2021231609,0,9,4,4
2021231610,1,4,5,5
2021231611,1,2,6,4
2021231612,0,9,5,4
2021231616,1,10,6,7
2021231618,1,4,5,8
2021231621,1,11,6,5
2021231622,0,8,5,7
2021231625,0,10,5,4
2021231626,1,8,5,8
2021231627,1,8,5,7
2021231629,0,6,6,7
2021231630,0,10,6,6
2021231631,1,10,6,7
2021231632,0,4,4,7
2021231633,0,4,4,7
2021231635,1,11,6,7
2021231637,1,8,5,6
2021231639,1,8,4,5
2021231640,0,7,5,4
2021231641,1,4,5,5
2021231642,0,4,6,8
2021231643,0,3,6,5
2021231644,0,10,5,5
2021231645,0,6,5,8
2021231647,0,8,4,5
2021231648,0,11,4,7
2021231649,1,3,3,7
2021231650,0,8,4,8
2021231651,0,9,6,8
2021231653,0,2,4,6
2021231654,0,8,4,7
2021231656,1,4,5,8
2021231657,1,4,6,7
2021231659,0,9,6,8
2021231660,0,5,6,7
2021231661,1,7,4,8
2021231662,0,6,6,8
2021231664,1,9,5,7
2021231665,0,8,4,5
2021231666,1,3,4,1
2021231667,1,8,5,1
2021231668,1,9,5,7
2021231669,0,2,6,5
2021231670,1,7,4,7
2021231671,0,2,5,6
2021231672,1,6,4,8
2021231673,1,9,4,8
2021231674,0,12,5,6
2021231675,0,2,6,6
2021231677,0,8,3,1
2021231679,0,11,5,7
2021231681,0,5,5,6
2021231682,0,11,6,2
2021231683,1,8,4,7
2021231684,1,2,6,6
2021231685,1,9,4,8
2021231686,0,10,5,5
2021231687,0,10,6,8
2021231688,0,7,6,7
2021231689,0,5,5,7
2021231690,1,2,5,4
2021231691,1,11,3,5
2021231692,1,2,6,5
2021231693,0,2,5,6
2021231696,0,6,5,5
2021231698,1,7,4,4
2021231699,1,6,5,8
2021231701,1,12,6,7
2021231703,1,11,4,7
2021231705,1,4,6,5
2021231707,0,5,6,8
2021231708,1,5,5,7
2021231709,0,5,6,8
2021231710,0,10,5,6
2021231711,1,11,4,6
2021231712,0,4,6,8
2021231714,1,10,5,7
2021231715,1,2,6,8
2021231716,1,3,4,7
2021231721,0,9,6,8
2021231722,1,8,5,7
2021231723,1,12,6,8
2021231724,0,8,4,2
2021231725,1,13,5,7
2021231726,1,6,5,4
2021231727,1,6,5,5
2021231728,1,4,3,7
2021231730,0,8,4,5
2021231731,1,11,6,5
2021231732,1,3,4,8
2021231733,0,8,5,6
2021231734,0,7,6,7
2021231735,0,8,5,6
2021231736,0,6,6,7
2021231739,1,5,5,7
2021231741,0,8,5,8
2021231744,0,10,5,8
2021231745,1,2,6,5
2021231748,0,6,6,7
2021231749,0,4,4,7
2021231750,1,7,5,8
2021231752,0,9,5,4
2021231753,1,11,3,5
2021231754,1,9,5,5
2021231755,1,8,6,7
2021231757,1,7,5,7
2021231758,0,8,5,8
2021231759,0,3,5,6
2021231760,0,6,4,7
2021231761,1,3,5,7
2021231762,0,9,6,5
2021231763,1,10,6,2
2021231764,0,10,5,4
2021231765,0,8,6,8
2021231766,1,5,5,7
2021231768,0,4,6,7
2021231769,0,7,6,7
2021231771,0,6,6,8
2021231774,0,5,6,8
2021231775,1,7,5,7
2021231776,1,10,6,4
2021231778,0,10,5,7
2021231780,0,7,5,6
2021231781,0,8,4,6
2021231783,0,5,6,6
2021231784,0,3,6,7
2021231788,1,9,5,7
2021231789,0,6,6,2
2021231790,1,7,4,8
2021231792,1,7,5,7
2021231793,0,8,5,7
2021231796,0,2,5,8
2021231797,1,7,6,8
2021231798,0,3,6,1
2021231800,1,11,4,7
2021231801,0,8,5,7
2021231802,1,4,5,8
2021231803,0,9,5,8
2021231804,0,7,5,7
2021231806,0,2,6,7
2021231813,1,11,5,6
2021231815,1,4,6,8
2021231816,0,8,5,3
2021231817,1,3,6,7
2021231818,0,3,5,7
2021231819,1,8,5,7
2021231820,0,10,6,6
2021231821,0,9,4,5
2021231822,1,4,5,7
2021231824,0,11,6,7
2021231825,1,9,4,8
2021231826,1,7,6,7
2021231827,0,11,5,7
2021231828,0,10,6,8
2021231831,0,6,5,6
2021231833,1,6,6,7
2021231834,0,11,4,7
2021231835,1,4,5,7
2021231836,0,13,4,6
2021231839,1,5,6,8
2021231840,1,7,4,2
2021231841,1,11,6,8
2021231842,1,2,6,7
2021231843,1,10,4,7
2021231845,1,1,5,7
2021231846,0,5,6,7
2021231847,1,10,4,7
2021231848,1,10,5,8
2021231849,1,10,4,3
2021231852,0,10,6,7
2021231853,0,3,5,8
2021231855,1,12,6,6
2021231856,0,9,5,5
2021231857,0,13,4,2
2021231858,1,9,4,6
2021231859,0,11,6,7
2021231861,1,11,4,8
2021231862,1,11,4,7
2021231865,0,8,4,7
2021231866,1,11,6,8
2021231867,0,9,5,3
2021231869,0,2,5,8
2021231870,0,4,5,7
2021231872,0,12,6,6
2021231874,0,9,6,6
2021231875,1,13,6,8
2021231877,0,12,5,7
2021231878,0,6,6,1
2021231879,1,7,3,4
2021231881,0,3,5,8
2021231882,0,11,4,8
2021231884,1,9,6,7
2021231885,0,13,5,6
2021231886,0,9,5,4
2021231887,0,4,6,7
2021231888,0,9,6,4
2021231890,1,6,6,8
2021231892,1,9,4,5
2021231893,0,12,6,6
2021231895,1,10,4,8
2021231896,1,1,4,7
2021231897,1,10,4,8
2021231899,0,13,5,7
2021231900,1,9,4,8
2021231902,0,5,5,8
2021231903,1,8,4,8
2021231905,1,8,5,5
2021231906,0,3,6,8
2021231907,0,7,5,6
2021231908,0,10,6,1
2021231909,0,4,5,6
2021231910,1,8,5,2
2021231911,1,4,5,8
2021231913,0,11,4,5
2021231914,1,10,4,8
2021231915,0,7,6,8
2021231916,1,2,6,6
2021231917,1,5,5,7
2021231919,0,9,6,8
2021231923,0,9,5,6
2021231925,0,6,5,7
2021231927,1,9,4,7
2021231928,1,12,4,5
2021231929,1,3,4,5
2021231930,0,7,4,7
2021231931,1,5,6,8
2021231933,0,8,6,5
2021231935,0,6,5,8
2021231937,1,11,3,6
2021231939,1,8,6,8
2021231943,0,10,5,7
2021231944,1,10,5,7
2021231945,0,5,4,5
2021231946,1,2,5,6
2021231947,1,9,6,3
2021231948,1,11,5,6
2021231949,1,10,6,5
2021231950,1,10,4,8
2021231951,0,3,4,2
2021231952,1,6,6,8
2021231953,0,11,6,7
2021231956,1,8,6,7
2021231958,1,3,5,7
2021231959,1,8,4,7
2021231960,1,12,5,6
2021231965,0,12,6,7
2021231966,0,7,3,5
2021231967,0,8,5,6
2021231968,0,10,4,4
2021231970,0,10,6,7
2021231972,0,6,4,8
2021231973,1,1,4,5
2021231974,1,5,4,8
2021231975,1,12,6,6
2021231977,0,9,6,8
2021231978,1,3,5,4
2021231979,1,9,5,7
2021231980,1,5,4,7
2021231981,1,6,3,8
2021231982,0,10,5,7
2021231983,1,9,6,7
2021231984,1,5,6,7
2021231986,0,13,4,3
2021231988,0,4,4,8
2021231989,0,8,4,7
2021231990,0,1,6,5
2021231991,1,9,6,6
2021231992,1,3,4,5
2021231993,1,10,5,8
2021231994,1,10,6,7
2021231995,1,11,5,5
2021231996,1,1,4,7
2021231999,0,4,5,7
2021232000,1,3,4,5
2021232001,1,13,6,6
2021232004,0,8,6,6
2021232005,0,9,4,8
2021232007,1,5,4,5
2021232008,1,5,5,8
2021232011,1,11,2,4
2021232012,1,3,4,8
2021232013,1,4,4,5
2021232014,1,11,5,7
2021232015,0,4,3,4
2021232016,1,8,4,5
2021232017,1,1,5,4
2021232018,0,2,5,6
2021232019,1,5,4,8
2021232020,0,6,4,4
2021232021,0,9,4,6
2021232022,1,4,6,5
2021232024,1,10,6,6
2021232025,0,6,5,6
2021232027,0,11,6,7
2021232028,1,11,5,7
2021232029,0,7,5,7
2021232031,0,3,5,6
2021232032,0,6,5,6
2021232034,1,10,5,6
2021232035,1,8,5,3
2021232036,1,11,5,5
2021232037,1,2,5,2
2021232038,0,4,6,5
2021232039,1,11,4,4
2021232040,0,11,6,5
2021232041,0,4,4,4
2021232042,0,13,3,5
2021232043,1,10,5,4
2021232044,0,5,6,7
2021232045,0,10,4,1
2021232047,0,10,5,6
2021232048,1,7,5,8
2021232049,1,11,4,5
2021232050,1,3,5,5
2021232051,1,6,4,5
2021232052,1,7,4,6
2021232053,0,10,6,8
2021232054,0,4,4,4
2021232055,1,8,4,6
2021232056,0,8,5,2
2021232057,0,5,5,6
2021232058,1,9,5,8
2021232059,0,6,5,3
2021232061,1,12,5,7
2021232062,1,1,4,3
2021232063,0,11,6,1
2021232064,0,9,4,8
2021232065,1,10,4,4
2021232066,1,13,4,7
2021232067,0,11,5,8
2021232070,0,5,4,1
2021232072,1,9,4,5
2021232074,1,4,6,6
2021232075,0,11,4,7
2021232076,0,8,6,8
2021232077,0,10,5,8
2021232078,0,3,4,1
2021232079,0,9,4,7
2021232080,0,2,5,4
2021232081,0,7,4,5
2021232082,0,12,5,1
2021232083,1,10,6,1
2021232084,1,12,4,6
2021232085,1,13,6,5
2021232086,1,5,6,7
2021232087,0,8,4,4
2021232088,1,8,6,3
2021232089,0,9,6,2
2021232090,1,13,5,5
2021232093,0,11,6,8
2021232095,0,11,4,4
2021232096,0,9,1,7
2021232097,0,5,6,8
2021232099,0,7,5,4
2021232101,1,2,4,5
2021232103,0,3,6,8
2021232104,0,8,4,7
2021232105,0,10,4,3
2021232106,1,10,5,6
2021232109,0,8,5,2
2021232110,0,1,5,6
2021232111,1,4,5,4
2021232113,0,10,4,5
2021232114,1,6,6,8
2021232117,0,11,6,2
2021232118,0,12,5,6
2021232119,1,11,5,3
2021232121,1,8,4,3
2021232122,1,10,6,7
2021232124,1,11,4,5
2021232125,1,11,4,1
2021232127,1,13,5,3
2021232128,1,5,4,8
2021232129,1,6,6,8
2021232130,1,8,6,8
2021232131,0,6,4,6
2021232132,0,8,6,6
2021232133,1,10,4,5
2021232134,0,12,6,2
2021232137,0,8,5,7
2021232138,0,12,3,1
2021232140,0,8,6,6
2021232141,0,8,4,6
2021232144,0,7,6,4
2021232145,0,12,4,4
2021232147,0,1,5,4
2021232148,1,11,5,6
2021232149,0,9,5,7
2021232152,0,8,4,1
2021232153,1,10,5,7
2021232154,1,11,4,5
2021232155,0,11,3,3
2021232156,0,12,6,7
2021232157,1,8,4,1
2021232158,0,13,4,4
2021232159,0,7,4,1
2021232160,1,9,6,8
2021232161,0,8,6,3
2021232162,0,2,6,5
2021232163,1,1,5,4
2021232164,1,9,6,8
2021232165,1,10,5,8
2021232166,0,10,3,5
2021232167,0,2,2,7
2021232168,0,13,4,1
2021232171,0,8,4,1
2021232173,0,8,6,8
2021232174,0,6,4,6
2021232175,1,12,6,8
2021232176,1,11,4,7
2021232177,0,9,4,6
2021232178,1,5,4,7
2021232180,1,5,4,5
2021232181,1,12,6,4
2021232182,1,5,5,7
2021232183,1,10,4,6
2021232184,0,3,4,6
2021232185,0,3,6,5
2021232186,0,9,5,5
2021232187,1,10,4,8
2021232188,0,10,5,3
2021232189,0,13,3,1
2021232190,0,11,4,4
2021232191,1,10,4,8
2021232192,0,11,6,8
2021232193,0,5,4,2
2021232194,0,8,6,2
2021232195,1,11,5,5
2021232196,1,12,6,8
2021232197,0,9,4,1
2021232198,1,9,5,4
2021232199,1,8,5,5
2021232200,0,8,6,6
2021232201,0,12,4,8
2021232202,1,7,4,7
2021232203,0,5,6,8
2021232204,0,9,6,3
2021232205,1,8,4,4
2021232207,0,8,5,5
2021232208,1,10,6,5
2021232209,0,9,4,1
2021232211,0,7,5,6
2021232212,1,6,4,6
2021232213,0,4,6,8
2021232214,1,9,5,4
2021232215,1,11,5,6
2021232216,0,4,3,2
2021232217,0,4,6,7
2021232218,1,9,4,2
2021232220,0,8,4,7
2021232221,0,6,5,4
2021232222,0,11,4,3
2021232223,0,4,5,1
2021232225,0,11,6,5
2021232226,1,8,6,7
2021232228,0,11,6,5
2021232229,1,11,3,1
2021232231,1,10,4,7
2021232232,0,7,5,7
2021232233,1,4,4,6
2021232235,0,5,6,7
2021232236,1,10,6,3
2021232237,0,6,5,7
2021232238,0,9,4,6
2021232239,1,10,6,8
2021232240,0,9,4,4
2021232241,1,5,6,8
2021232242,0,10,4,2
2021232243,1,8,3,6
2021232244,1,9,5,8
2021232245,1,11,5,7
2021232246,0,11,5,4
2021232247,1,8,4,8
2021232248,1,6,4,8
2021232249,1,12,4,3
2021232250,0,6,4,5
2021232252,1,2,4,6
2021232253,0,4,5,5
2021232254,0,11,4,1
2021232255,0,8,4,1
2021232256,1,10,5,8
2021232257,0,13,6,8
2021232259,1,1,4,7
2021232260,0,5,6,8
2021232261,0,10,5,7
2021232262,0,4,4,4
2021232263,1,8,5,5
2021232264,0,5,6,8
2021232265,0,6,5,5
2021232266,0,3,6,8
2021232267,0,4,4,5
2021232268,0,8,4,8
2021232269,0,11,5,4
2021232270,0,13,5,4
2021232271,1,3,6,8
2021232272,0,9,6,8
2021232273,0,9,5,8
2021232274,0,6,6,8
2021232275,0,8,4,8
2021232276,0,11,6,6
2021232278,0,6,4,2
2021232279,1,12,5,6
2021232280,0,8,6,7
2021232281,0,9,6,7
2021232282,0,7,5,5
2021232283,1,1,5,3
